x,y,z
-4.693877551020408490e+00,-7.142857142857142350e+00,-5.006247396917950709e+01
-4.285714285714285587e+00,-7.142857142857142350e+00,-4.489795918367346417e+01
-3.877551020408162685e+00,-7.142857142857142350e+00,-4.073302790503955606e+01
-3.469387755102040671e+00,-7.142857142857142350e+00,-3.756768013327778988e+01
-3.061224489795918657e+00,-7.142857142857142350e+00,-3.540191586838817273e+01
-2.653061224489795755e+00,-7.142857142857142350e+00,-3.423573511037067618e+01
-2.244897959183672853e+00,-7.142857142857142350e+00,-3.406913785922532156e+01
-1.836734693877550839e+00,-7.142857142857142350e+00,-3.490212411495210176e+01
-1.428571428571428825e+00,-7.142857142857142350e+00,-3.673469387755100968e+01
-1.020408163265305035e+00,-7.142857142857142350e+00,-3.956684714702207373e+01
-6.122448979591830209e-01,-7.142857142857142350e+00,-4.339858392336526549e+01
-2.040816326530610070e-01,-7.142857142857142350e+00,-4.822990420658058497e+01
2.040816326530610070e-01,-7.142857142857142350e+00,-5.406080799666804637e+01
6.122448979591830209e-01,-7.142857142857142350e+00,-6.089129529362763549e+01
1.020408163265306811e+00,-7.142857142857142350e+00,-6.872136609745939495e+01
1.428571428571428825e+00,-7.142857142857142350e+00,-7.755102040816326792e+01
1.836734693877550839e+00,-7.142857142857142350e+00,-8.738025822573925439e+01
2.244897959183674629e+00,-7.142857142857142350e+00,-9.820907955018745383e+01
2.653061224489796643e+00,-7.142857142857142350e+00,-1.100374843815077099e+02
3.061224489795918657e+00,-7.142857142857142350e+00,-1.228654727197001222e+02
3.469387755102040671e+00,-7.142857142857142350e+00,-1.366930445647646479e+02
3.877551020408162685e+00,-7.142857142857142350e+00,-1.515201999167013298e+02
4.285714285714286476e+00,-7.142857142857142350e+00,-1.673469387755102389e+02
4.693877551020408490e+00,-7.142857142857142350e+00,-1.841732611411911762e+02
5.102040816326530503e+00,-7.142857142857142350e+00,-2.019991670137442270e+02
5.510204081632654294e+00,-7.142857142857142350e+00,-2.208246563931695619e+02
5.918367346938776308e+00,-7.142857142857142350e+00,-2.406497292794668965e+02
6.326530612244898322e+00,-7.142857142857142350e+00,-2.614743856726364015e+02
6.734693877551020336e+00,-7.142857142857142350e+00,-2.832986255726780200e+02
7.142857142857142350e+00,-7.142857142857142350e+00,-3.061224489795918089e+02
7.551020408163264364e+00,-7.142857142857142350e+00,-3.299458558933777113e+02
7.959183673469389930e+00,-7.142857142857142350e+00,-3.547688463140359545e+02
8.367346938775511944e+00,-7.142857142857142350e+00,-3.805914202415660839e+02
8.775510204081633958e+00,-7.142857142857142350e+00,-4.074135776759684404e+02
9.183673469387755972e+00,-7.142857142857142350e+00,-4.352353186172429105e+02
9.591836734693877986e+00,-7.142857142857142350e+00,-4.640566430653894940e+02
1.000000000000000000e+01,-7.142857142857142350e+00,-4.938775510204081343e+02
-1.000000000000000000e+01,-6.734693877551020336e+00,-2.106622240733027525e+02
-9.591836734693877986e+00,-6.734693877551020336e+00,-1.921699291961682832e+02
-9.183673469387755972e+00,-6.734693877551020336e+00,-1.746772178259058990e+02
-8.775510204081632182e+00,-6.734693877551020336e+00,-1.581840899625155998e+02
-8.367346938775510168e+00,-6.734693877551020336e+00,-1.426905456059974995e+02
-7.959183673469388154e+00,-6.734693877551020336e+00,-1.281965847563515126e+02
-7.551020408163265252e+00,-6.734693877551020336e+00,-1.147022074135776819e+02
-7.142857142857142350e+00,-6.734693877551020336e+00,-1.022074135776759647e+02
-6.734693877551020336e+00,-6.734693877551020336e+00,-9.071220324864638940e+01
-6.326530612244898322e+00,-6.734693877551020336e+00,-8.021657642648897024e+01
-5.918367346938775420e+00,-6.734693877551020336e+00,-7.072053311120365038e+01
-5.510204081632652517e+00,-6.734693877551020336e+00,-6.222407330279048665e+01
-5.102040816326530503e+00,-6.734693877551020336e+00,-5.472719700124946485e+01
-4.693877551020408490e+00,-6.734693877551020336e+00,-4.822990420658059918e+01
-4.285714285714285587e+00,-6.734693877551020336e+00,-4.273219491878382570e+01
-3.877551020408162685e+00,-6.734693877551020336e+00,-3.823406913785921546e+01
-3.469387755102040671e+00,-6.734693877551020336e+00,-3.473552686380674004e+01
-3.061224489795918657e+00,-6.734693877551020336e+00,-3.223656809662640654e+01
-2.653061224489795755e+00,-6.734693877551020336e+00,-3.073719283631820076e+01
-2.244897959183672853e+00,-6.734693877551020336e+00,-3.023740108288212980e+01
-1.836734693877550839e+00,-6.734693877551020336e+00,-3.073719283631820076e+01
-1.428571428571428825e+00,-6.734693877551020336e+00,-3.223656809662639944e+01
-1.020408163265305035e+00,-6.734693877551020336e+00,-3.473552686380674714e+01
-6.122448979591830209e-01,-6.734693877551020336e+00,-3.823406913785922256e+01
-2.040816326530610070e-01,-6.734693877551020336e+00,-4.273219491878383280e+01
2.040816326530610070e-01,-6.734693877551020336e+00,-4.822990420658058497e+01
6.122448979591830209e-01,-6.734693877551020336e+00,-5.472719700124946485e+01
1.020408163265306811e+00,-6.734693877551020336e+00,-6.222407330279051507e+01
1.428571428571428825e+00,-6.734693877551020336e+00,-7.072053311120366459e+01
1.836734693877550839e+00,-6.734693877551020336e+00,-8.021657642648895603e+01
2.244897959183674629e+00,-6.734693877551020336e+00,-9.071220324864641782e+01
2.653061224489796643e+00,-6.734693877551020336e+00,-1.022074135776759931e+02
3.061224489795918657e+00,-6.734693877551020336e+00,-1.147022074135776961e+02
3.469387755102040671e+00,-6.734693877551020336e+00,-1.281965847563515126e+02
3.877551020408162685e+00,-6.734693877551020336e+00,-1.426905456059974711e+02
4.285714285714286476e+00,-6.734693877551020336e+00,-1.581840899625156283e+02
4.693877551020408490e+00,-6.734693877551020336e+00,-1.746772178259058705e+02
5.102040816326530503e+00,-6.734693877551020336e+00,-1.921699291961682547e+02
5.510204081632654294e+00,-6.734693877551020336e+00,-2.106622240733028377e+02
5.918367346938776308e+00,-6.734693877551020336e+00,-2.301541024573094774e+02
6.326530612244898322e+00,-6.734693877551020336e+00,-2.506455643481882589e+02
6.734693877551020336e+00,-6.734693877551020336e+00,-2.721366097459391540e+02
7.142857142857142350e+00,-6.734693877551020336e+00,-2.946272386505622762e+02
7.551020408163264364e+00,-6.734693877551020336e+00,-3.181174510620573983e+02
7.959183673469389930e+00,-6.734693877551020336e+00,-3.426072469804249749e+02
8.367346938775511944e+00,-6.734693877551020336e+00,-3.680966264056644377e+02
8.775510204081633958e+00,-6.734693877551020336e+00,-3.945855893377759571e+02
9.183673469387755972e+00,-6.734693877551020336e+00,-4.220741357767597037e+02
9.591836734693877986e+00,-6.734693877551020336e+00,-4.505622657226156207e+02
1.000000000000000000e+01,-6.734693877551020336e+00,-4.800499791753435943e+02
-1.000000000000000000e+01,-6.326530612244898322e+00,-2.134943773427738734e+02
-9.591836734693877986e+00,-6.326530612244898322e+00,-1.946688879633486522e+02
-9.183673469387755972e+00,-6.326530612244898322e+00,-1.768429820907955161e+02
-8.775510204081632182e+00,-6.326530612244898322e+00,-1.600166597251144935e+02
-8.367346938775510168e+00,-6.326530612244898322e+00,-1.441899208663056982e+02
-7.959183673469388154e+00,-6.326530612244898322e+00,-1.293627655143690163e+02
-7.551020408163265252e+00,-6.326530612244898322e+00,-1.155351936693044479e+02
-7.142857142857142350e+00,-6.326530612244898322e+00,-1.027072053311120499e+02
-6.734693877551020336e+00,-6.326530612244898322e+00,-9.087880049979175112e+01
-6.326530612244898322e+00,-6.326530612244898322e+00,-8.004997917534362273e+01
-5.918367346938775420e+00,-6.326530612244898322e+00,-7.022074135776757942e+01
-5.510204081632652517e+00,-6.326530612244898322e+00,-6.139108704706372066e+01
-5.102040816326530503e+00,-6.326530612244898322e+00,-5.356101624323197541e+01
-4.693877551020408490e+00,-6.326530612244898322e+00,-4.673052894627239340e+01
-4.285714285714285587e+00,-6.326530612244898322e+00,-4.089962515618491778e+01
-3.877551020408162685e+00,-6.326530612244898322e+00,-3.606830487296960541e+01
-3.469387755102040671e+00,-6.326530612244898322e+00,-3.223656809662641365e+01
-3.061224489795918657e+00,-6.326530612244898322e+00,-2.940441482715535670e+01
-2.653061224489795755e+00,-6.326530612244898322e+00,-2.757184506455643458e+01
-2.244897959183672853e+00,-6.326530612244898322e+00,-2.673885880882966148e+01
-1.836734693877550839e+00,-6.326530612244898322e+00,-2.690545605997501255e+01
-1.428571428571428825e+00,-6.326530612244898322e+00,-2.807163681799250909e+01
-1.020408163265305035e+00,-6.326530612244898322e+00,-3.023740108288214401e+01
-6.122448979591830209e-01,-6.326530612244898322e+00,-3.340274885464391019e+01
-2.040816326530610070e-01,-6.326530612244898322e+00,-3.756768013327781119e+01
2.040816326530610070e-01,-6.326530612244898322e+00,-4.273219491878383991e+01
6.122448979591830209e-01,-6.326530612244898322e+00,-4.889629321116201055e+01
1.020408163265306811e+00,-6.326530612244898322e+00,-5.605997501041235154e+01
1.428571428571428825e+00,-6.326530612244898322e+00,-6.422324031653478471e+01
1.836734693877550839e+00,-6.326530612244898322e+00,-7.338608912952936691e+01
2.244897959183674629e+00,-6.326530612244898322e+00,-8.354852144939611946e+01
2.653061224489796643e+00,-6.326530612244898322e+00,-9.471053727613497131e+01
3.061224489795918657e+00,-6.326530612244898322e+00,-1.068721366097459509e+02
3.469387755102040671e+00,-6.326530612244898322e+00,-1.200333194502290866e+02
3.877551020408162685e+00,-6.326530612244898322e+00,-1.341940857975843358e+02
4.285714285714286476e+00,-6.326530612244898322e+00,-1.493544356518117979e+02
4.693877551020408490e+00,-6.326530612244898322e+00,-1.655143690129113168e+02
5.102040816326530503e+00,-6.326530612244898322e+00,-1.826738858808829491e+02
5.510204081632654294e+00,-6.326530612244898322e+00,-2.008329862557268370e+02
5.918367346938776308e+00,-6.326530612244898322e+00,-2.199916701374427817e+02
6.326530612244898322e+00,-6.326530612244898322e+00,-2.401499375260308682e+02
6.734693877551020336e+00,-6.326530612244898322e+00,-2.613077884214910682e+02
7.142857142857142350e+00,-6.326530612244898322e+00,-2.834652228238234102e+02
7.551020408163264364e+00,-6.326530612244898322e+00,-3.066222407330278656e+02
7.959183673469389930e+00,-6.326530612244898322e+00,-3.307788421491046620e+02
8.367346938775511944e+00,-6.326530612244898322e+00,-3.559350270720534581e+02
8.775510204081633958e+00,-6.326530612244898322e+00,-3.820907955018743110e+02
9.183673469387755972e+00,-6.326530612244898322e+00,-4.092461474385672773e+02
9.591836734693877986e+00,-6.326530612244898322e+00,-4.374010828821325276e+02
1.000000000000000000e+01,-6.326530612244898322e+00,-4.665556018325697778e+02
-1.000000000000000000e+01,-5.918367346938775420e+00,-2.166597251145356324e+02
-9.591836734693877986e+00,-5.918367346938775420e+00,-1.975010412328196594e+02
-9.183673469387755972e+00,-5.918367346938775420e+00,-1.793419408579758851e+02
-8.775510204081632182e+00,-5.918367346938775420e+00,-1.621824239900041391e+02
-8.367346938775510168e+00,-5.918367346938775420e+00,-1.460224906289045919e+02
-7.959183673469388154e+00,-5.918367346938775420e+00,-1.308621407746772434e+02
-7.551020408163265252e+00,-5.918367346938775420e+00,-1.167013744273219373e+02
-7.142857142857142350e+00,-5.918367346938775420e+00,-1.035401915868388016e+02
-6.734693877551020336e+00,-5.918367346938775420e+00,-9.137859225322779366e+01
-6.326530612244898322e+00,-5.918367346938775420e+00,-8.021657642648899866e+01
-5.918367346938775420e+00,-5.918367346938775420e+00,-7.005414410662223190e+01
-5.510204081632652517e+00,-5.918367346938775420e+00,-6.089129529362763549e+01
-5.102040816326530503e+00,-5.918367346938775420e+00,-5.272802998750518810e+01
-4.693877551020408490e+00,-5.918367346938775420e+00,-4.556434818825488975e+01
-4.285714285714285587e+00,-5.918367346938775420e+00,-3.940024989587670490e+01
-3.877551020408162685e+00,-5.918367346938775420e+00,-3.423573511037066197e+01
-3.469387755102040671e+00,-5.918367346938775420e+00,-3.007080383173676097e+01
-3.061224489795918657e+00,-5.918367346938775420e+00,-2.690545605997500900e+01
-2.653061224489795755e+00,-5.918367346938775420e+00,-2.473969179508537408e+01
-2.244897959183672853e+00,-5.918367346938775420e+00,-2.357351103706788464e+01
-1.836734693877550839e+00,-5.918367346938775420e+00,-2.340691378592252292e+01
-1.428571428571428825e+00,-5.918367346938775420e+00,-2.423990004164930667e+01
-1.020408163265305035e+00,-5.918367346938775420e+00,-2.607246980424822880e+01
-6.122448979591830209e-01,-5.918367346938775420e+00,-2.890462307371928219e+01
-2.040816326530610070e-01,-5.918367346938775420e+00,-3.273635985006247040e+01
2.040816326530610070e-01,-5.918367346938775420e+00,-3.756768013327778988e+01
6.122448979591830209e-01,-5.918367346938775420e+00,-4.339858392336525128e+01
1.020408163265306811e+00,-5.918367346938775420e+00,-5.022907122032487592e+01
1.428571428571428825e+00,-5.918367346938775420e+00,-5.805914202415659986e+01
1.836734693877550839e+00,-5.918367346938775420e+00,-6.688879633486045861e+01
2.244897959183674629e+00,-5.918367346938775420e+00,-7.671803415243650193e+01
2.653061224489796643e+00,-5.918367346938775420e+00,-8.754685547688464453e+01
3.061224489795918657e+00,-5.918367346938775420e+00,-9.937526030820491485e+01
3.469387755102040671e+00,-5.918367346938775420e+00,-1.122032486463973271e+02
3.877551020408162685e+00,-5.918367346938775420e+00,-1.260308204914618671e+02
4.285714285714286476e+00,-5.918367346938775420e+00,-1.408579758433986058e+02
4.693877551020408490e+00,-5.918367346938775420e+00,-1.566847147022074296e+02
5.102040816326530503e+00,-5.918367346938775420e+00,-1.735110370678883669e+02
5.510204081632654294e+00,-5.918367346938775420e+00,-1.913369429404415314e+02
5.918367346938776308e+00,-5.918367346938775420e+00,-2.101624323198667526e+02
6.326530612244898322e+00,-5.918367346938775420e+00,-2.299875052061641441e+02
6.734693877551020336e+00,-5.918367346938775420e+00,-2.508121615993335922e+02
7.142857142857142350e+00,-5.918367346938775420e+00,-2.726364014993752107e+02
7.551020408163264364e+00,-5.918367346938775420e+00,-2.954602249062889996e+02
7.959183673469389930e+00,-5.918367346938775420e+00,-3.192836318200750725e+02
8.367346938775511944e+00,-5.918367346938775420e+00,-3.441066222407331452e+02
8.775510204081633958e+00,-5.918367346938775420e+00,-3.699291961682632746e+02
9.183673469387755972e+00,-5.918367346938775420e+00,-3.967513536026655743e+02
9.591836734693877986e+00,-5.918367346938775420e+00,-4.245730945439400443e+02
1.000000000000000000e+01,-5.918367346938775420e+00,-4.533944189920866847e+02
-1.000000000000000000e+01,-5.510204081632652517e+00,-2.201582673885880865e+02
-9.591836734693877986e+00,-5.510204081632652517e+00,-2.006663890045814469e+02
-9.183673469387755972e+00,-5.510204081632652517e+00,-1.821740941274469492e+02
-8.775510204081632182e+00,-5.510204081632652517e+00,-1.646813827571845081e+02
-8.367346938775510168e+00,-5.510204081632652517e+00,-1.481882548937942374e+02
-7.959183673469388154e+00,-5.510204081632652517e+00,-1.326947105372761655e+02
-7.551020408163265252e+00,-5.510204081632652517e+00,-1.182007496876301644e+02
-7.142857142857142350e+00,-5.510204081632652517e+00,-1.047063723448562911e+02
-6.734693877551020336e+00,-5.510204081632652517e+00,-9.221157850895457386e+01
-6.326530612244898322e+00,-5.510204081632652517e+00,-8.071636817992505541e+01
-5.918367346938775420e+00,-5.510204081632652517e+00,-7.022074135776759363e+01
-5.510204081632652517e+00,-5.510204081632652517e+00,-6.072469804248228797e+01
-5.102040816326530503e+00,-5.510204081632652517e+00,-5.222823823406912425e+01
-4.693877551020408490e+00,-5.510204081632652517e+00,-4.473136193252811665e+01
-4.285714285714285587e+00,-5.510204081632652517e+00,-3.823406913785921546e+01
-3.877551020408162685e+00,-5.510204081632652517e+00,-3.273635985006247040e+01
-3.469387755102040671e+00,-5.510204081632652517e+00,-2.823823406913786016e+01
-3.061224489795918657e+00,-5.510204081632652517e+00,-2.473969179508537763e+01
-2.653061224489795755e+00,-5.510204081632652517e+00,-2.224073302790503348e+01
-2.244897959183672853e+00,-5.510204081632652517e+00,-2.074135776759683125e+01
-1.836734693877550839e+00,-5.510204081632652517e+00,-2.024156601416075674e+01
-1.428571428571428825e+00,-5.510204081632652517e+00,-2.074135776759682770e+01
-1.020408163265305035e+00,-5.510204081632652517e+00,-2.224073302790503703e+01
-6.122448979591830209e-01,-5.510204081632652517e+00,-2.473969179508538119e+01
-2.040816326530610070e-01,-5.510204081632652517e+00,-2.823823406913785661e+01
2.040816326530610070e-01,-5.510204081632652517e+00,-3.273635985006246329e+01
6.122448979591830209e-01,-5.510204081632652517e+00,-3.823406913785920835e+01
1.020408163265306811e+00,-5.510204081632652517e+00,-4.473136193252811665e+01
1.428571428571428825e+00,-5.510204081632652517e+00,-5.222823823406913846e+01
1.836734693877550839e+00,-5.510204081632652517e+00,-6.072469804248228797e+01
2.244897959183674629e+00,-5.510204081632652517e+00,-7.022074135776762205e+01
